,date,state,daily_positive_7day_ma,new_infected_mean,pred_real_error
24,2020-03-17,AK,0.428571,48.6765,-0.991195525561616
25,2020-03-18,AK,1.14286,48.9318,-0.9766438185392731
26,2020-03-19,AK,1.5714299999999999,50.6585,-0.9689799342657205
27,2020-03-20,AK,2.0,52.5889,-0.9619691607924866
28,2020-03-21,AK,2.1428599999999998,54.7741,-0.9608782252926109
29,2020-03-22,AK,3.5714300000000003,57.9822,-0.9384047173097951
30,2020-03-23,AK,5.42857,59.3452,-0.9085255420825947
31,2020-03-24,AK,5.57143,58.2563,-0.9043634765681995
32,2020-03-25,AK,5.85714,56.2957,-0.895957595340319
33,2020-03-26,AK,7.42857,53.1443,-0.8602188757778351
34,2020-03-27,AK,8.57143,49.5691,-0.8270811856580007
35,2020-03-28,AK,10.8571,45.6247,-0.7620345996795594
36,2020-03-29,AK,12.1429,39.9113,-0.6957528319047488
37,2020-03-30,AK,11.4286,34.5182,-0.6689108933837802
38,2020-03-31,AK,12.2857,30.9572,-0.6031391727934051
39,2020-04-01,AK,13.1429,27.7284,-0.5260130407812929
40,2020-04-02,AK,12.2857,24.4571,-0.4976632552510314
41,2020-04-03,AK,12.2857,21.4338,-0.42680719237839304
42,2020-04-04,AK,11.4286,18.5185,-0.3828549828549829
43,2020-04-05,AK,10.7143,16.1379,-0.33607842408243943
44,2020-04-06,AK,10.4286,14.1214,-0.2615038169020069
45,2020-04-07,AK,12.1429,12.3378,-0.015796981633678656
46,2020-04-08,AK,12.1429,10.6982,0.13504140883513108
47,2020-04-09,AK,12.2857,9.26118,0.326580414158887
48,2020-04-10,AK,12.2857,8.104410000000001,0.5159277479791864
49,2020-04-11,AK,12.2857,7.700989999999999,0.5953403393589658
50,2020-04-12,AK,12.4286,7.78765,0.5959371569086951
51,2020-04-13,AK,12.2857,8.024510000000001,0.5310218318626306
52,2020-04-14,AK,10.2857,8.146289999999999,0.2626238447194983
53,2020-04-15,AK,9.57143,8.17402,0.17095749704551724
54,2020-04-16,AK,9.28571,8.12303,0.14313378135991126
55,2020-04-17,AK,9.0,8.12653,0.10748375998119729
56,2020-04-18,AK,8.14286,7.79325,0.04486061655920202
57,2020-04-19,AK,6.714289999999999,7.09248,-0.05332267415628961
58,2020-04-20,AK,6.28571,6.31115,-0.004030961076824301
59,2020-04-21,AK,6.28571,5.4878,0.1453970625751667
60,2020-04-22,AK,6.0,4.8578,0.2351270122277574
61,2020-04-23,AK,5.28571,4.46777,0.18307567309866
62,2020-04-24,AK,4.28571,4.1319,0.03722500544543673
63,2020-04-25,AK,3.5714300000000003,3.9247699999999996,-0.09002820547446076
64,2020-04-26,AK,3.1428599999999998,3.93795,-0.2019045442425628
65,2020-04-27,AK,3.4285699999999997,4.0022199999999994,-0.14333295021263195
66,2020-04-28,AK,3.1428599999999998,4.3003,-0.2691533148850081
67,2020-04-29,AK,2.8571400000000002,4.70795,-0.39312439596852133
68,2020-04-30,AK,2.57143,5.08616,-0.49442605030120956
69,2020-05-01,AK,3.5714300000000003,5.40365,-0.33907081324660177
70,2020-05-02,AK,3.71429,5.67985,-0.3460584346417599
71,2020-05-03,AK,3.8571400000000002,5.72767,-0.32657782309385835
72,2020-05-04,AK,3.5714300000000003,5.77209,-0.3812587814812312
73,2020-05-05,AK,2.8571400000000002,5.68308,-0.4972550096074664
74,2020-05-06,AK,2.42857,5.34895,-0.5459725740565905
75,2020-05-07,AK,2.71429,4.90741,-0.4468996884303532
76,2020-05-08,AK,1.8571400000000002,4.552169999999999,-0.5920319320236281
77,2020-05-09,AK,1.8571400000000002,4.130730000000001,-0.5504087655208644
78,2020-05-10,AK,1.5714299999999999,4.1811300000000005,-0.6241614109104477
79,2020-05-11,AK,1.5714299999999999,4.6306,-0.6606422493845291
80,2020-05-12,AK,1.71429,5.1626900000000004,-0.667946361296146
81,2020-05-13,AK,1.71429,6.0429699999999995,-0.7163166456229304
82,2020-05-14,AK,2.1428599999999998,8.33133,-0.7427949679102857
83,2020-05-15,AK,1.8571400000000002,10.7359,-0.8270158999245522
84,2020-05-16,AK,2.28571,14.4367,-0.8416736511806715
85,2020-05-17,AK,2.71429,18.93,-0.8566143687268887
86,2020-05-18,AK,2.8571400000000002,22.7353,-0.8743302265639775
87,2020-05-19,AK,2.57143,26.8543,-0.9042451302026119
88,2020-05-20,AK,2.8571400000000002,31.2956,-0.9087047380462429
89,2020-05-21,AK,2.1428599999999998,33.0702,-0.9352026900351375
90,2020-05-22,AK,2.28571,35.54,-0.9356862689926843
91,2020-05-23,AK,2.28571,36.21,-0.9368762772714719
92,2020-05-24,AK,1.71429,36.0485,-0.9524449006199981
93,2020-05-25,AK,1.4285700000000001,36.6969,-0.9610710986486597
94,2020-05-26,AK,1.71429,37.0467,-0.9537262428232475
95,2020-05-27,AK,1.4285700000000001,37.9959,-0.9624019960048321
96,2020-05-28,AK,3.28571,40.2695,-0.9184069829523585
97,2020-05-29,AK,3.71429,40.6891,-0.9087153562010465
98,2020-05-30,AK,3.5714300000000003,41.6646,-0.9142814283588466
99,2020-05-31,AK,7.57143,42.3817,-0.8213514323399015
100,2020-06-01,AK,8.42857,42.0175,-0.7994033438448266
101,2020-06-02,AK,11.0,41.6359,-0.7358049183517109
102,2020-06-03,AK,13.4286,39.7222,-0.6619371535312747
103,2020-06-04,AK,13.0,37.9696,-0.6576208335089124
104,2020-06-05,AK,13.8571,37.3274,-0.6287686793079613
105,2020-06-06,AK,15.1429,36.7947,-0.5884488798658503
106,2020-06-07,AK,12.2857,35.9294,-0.6580599731696049
107,2020-06-08,AK,13.8571,36.2655,-0.6178985537218569
108,2020-06-09,AK,12.5714,36.6294,-0.6567948150938863
109,2020-06-10,AK,12.8571,37.2608,-0.654942996392992
110,2020-06-11,AK,14.0,38.7298,-0.6385212420410123
111,2020-06-12,AK,14.4286,41.0567,-0.6485689302842167
112,2020-06-13,AK,16.4286,44.3376,-0.6294657356284509
113,2020-06-14,AK,16.5714,49.5108,-0.6652972684747571
114,2020-06-15,AK,14.4286,55.0057,-0.7376890031396747
115,2020-06-16,AK,14.7143,62.3374,-0.763957110819508
116,2020-06-17,AK,14.7143,71.9865,-0.7955963965465747
117,2020-06-18,AK,13.8571,80.8073,-0.8285167305429089
118,2020-06-19,AK,14.1429,89.1941,-0.8414368214937984
119,2020-06-20,AK,13.4286,94.6382,-0.85810592340091
120,2020-06-21,AK,13.7143,98.6523,-0.8609834742829109
121,2020-06-22,AK,14.1429,102.08,-0.8614527821316614
122,2020-06-23,AK,14.5714,102.75299999999999,-0.8581900285149825
123,2020-06-24,AK,13.7143,102.04700000000001,-0.8656080041549483
124,2020-06-25,AK,15.4286,105.118,-0.8532258985140508
125,2020-06-26,AK,15.7143,109.464,-0.8564432142074107
126,2020-06-27,AK,15.4286,118.197,-0.869467076152525
127,2020-06-28,AK,18.0,126.823,-0.8580699084550909
128,2020-06-29,AK,20.1429,135.30100000000002,-0.8511252688450197
129,2020-06-30,AK,23.0,145.25799999999998,-0.8416610444863621
130,2020-07-01,AK,26.4286,154.105,-0.8285026443009637
131,2020-07-02,AK,28.4286,157.864,-0.8199171438706736
132,2020-07-03,AK,32.2857,160.31799999999998,-0.7986146284260034
133,2020-07-04,AK,36.5714,163.05,-0.7757043851579271
134,2020-07-05,AK,36.2857,168.454,-0.7845957946976624
135,2020-07-06,AK,37.1429,174.391,-0.7870136646959992
136,2020-07-07,AK,34.5714,178.205,-0.8060020762604865
137,2020-07-08,AK,34.8571,183.484,-0.8100264873231453
138,2020-07-09,AK,36.1429,196.69,-0.8162443438914028
139,2020-07-10,AK,36.8571,211.515,-0.825747110134033
140,2020-07-11,AK,38.8571,223.39,-0.8260571198352656
141,2020-07-12,AK,48.1429,230.123,-0.7907949227152435
142,2020-07-13,AK,52.7143,237.99200000000002,-0.7785038992907325
143,2020-07-14,AK,56.2857,251.342,-0.7760593136045707
144,2020-07-15,AK,57.8571,266.64599999999996,-0.7830190589770707
145,2020-07-16,AK,60.2857,271.235,-0.7777362803473004
146,2020-07-17,AK,59.1429,270.657,-0.781483944623638
147,2020-07-18,AK,59.0,267.314,-0.7792857837599229
148,2020-07-19,AK,57.7143,267.059,-0.7838893278264354
149,2020-07-20,AK,59.7143,261.415,-0.7715727865654228
150,2020-07-21,AK,66.4286,248.90900000000002,-0.7331209397812053
151,2020-07-22,AK,72.5714,229.679,-0.684031191358374
152,2020-07-23,AK,72.5714,212.192,-0.6579918187302067
153,2020-07-24,AK,74.7143,198.34599999999998,-0.6233133009992639
154,2020-07-25,AK,78.4286,186.11,-0.5785900811348128
155,2020-07-26,AK,93.0,174.05,-0.46567078425739733
156,2020-07-27,AK,96.0,168.351,-0.42976281697168417
157,2020-07-28,AK,98.5714,169.582,-0.41873901711266526
158,2020-07-29,AK,94.8571,175.632,-0.4599099252983511
159,2020-07-30,AK,97.7143,184.02,-0.46900173894141944
160,2020-07-31,AK,104.714,190.338,-0.4498523678929063
161,2020-08-01,AK,112.714,200.172,-0.43691425374178205
162,2020-08-02,AK,105.714,210.27,-0.49724639748894284
163,2020-08-03,AK,100.571,217.392,-0.5373748804003827
164,2020-08-04,AK,93.8571,216.97099999999998,-0.5674209917454406
165,2020-08-05,AK,92.0,214.36,-0.5708154506437768
166,2020-08-06,AK,85.7143,210.517,-0.5928390581283222
167,2020-08-07,AK,78.4286,209.627,-0.6258659428413323
168,2020-08-08,AK,69.1429,204.562,-0.6619953852621699
169,2020-08-09,AK,63.5714,197.13299999999998,-0.6775202528242354
170,2020-08-10,AK,65.0,189.857,-0.6576370636847733
171,2020-08-11,AK,63.2857,189.972,-0.6668682753247848
172,2020-08-12,AK,64.1429,191.046,-0.6642541586842959
173,2020-08-13,AK,70.1429,191.715,-0.6341293065227029
174,2020-08-14,AK,76.5714,188.888,-0.5946200923298463
175,2020-08-15,AK,77.2857,184.165,-0.5803453424917872
176,2020-08-16,AK,77.8571,181.278,-0.5705099350169353
177,2020-08-17,AK,75.2857,178.544,-0.5783353123039698
178,2020-08-18,AK,77.7143,171.91099999999997,-0.5479387590090221
179,2020-08-19,AK,79.4286,165.398,-0.5197729114015889
180,2020-08-20,AK,79.5714,162.991,-0.5118049462853778
181,2020-08-21,AK,75.1429,163.39600000000002,-0.5401178731425494
182,2020-08-22,AK,75.7143,172.479,-0.5610230810707391
183,2020-08-23,AK,70.7143,181.771,-0.6109703968179743
184,2020-08-24,AK,73.7143,192.733,-0.6175315073184147
185,2020-08-25,AK,69.0,202.22099999999998,-0.6587891465278086
186,2020-08-26,AK,66.0,211.831,-0.6884308717798623
187,2020-08-27,AK,66.1429,216.456,-0.6944279668847249
188,2020-08-28,AK,72.8571,220.896,-0.670174652325076
189,2020-08-29,AK,73.5714,220.601,-0.6664956187868596
190,2020-08-30,AK,70.2857,218.08599999999998,-0.6777156717991984
191,2020-08-31,AK,65.2857,211.77200000000002,-0.6917170353021175
192,2020-09-01,AK,65.5714,208.02900000000002,-0.6847968312110331
193,2020-09-02,AK,67.5714,203.702,-0.6682830801857617
194,2020-09-03,AK,68.1429,204.428,-0.6666655252705109
195,2020-09-04,AK,68.5714,205.31900000000002,-0.6660250634378699
196,2020-09-05,AK,67.7143,207.113,-0.6730562543152773
197,2020-09-06,AK,75.1429,211.894,-0.6453750460135729
198,2020-09-07,AK,74.8571,221.68400000000003,-0.6623252016383682
199,2020-09-08,AK,74.5714,230.05900000000003,-0.6758596707801043
200,2020-09-09,AK,74.4286,241.076,-0.6912649952712008
201,2020-09-10,AK,78.1429,250.84,-0.6884751235847553
202,2020-09-11,AK,73.8571,262.685,-0.7188377714753412
203,2020-09-12,AK,76.1429,276.439,-0.7245580399292431
204,2020-09-13,AK,71.2857,289.242,-0.753543053913332
205,2020-09-14,AK,77.1429,297.13,-0.7403732373035372
206,2020-09-15,AK,78.5714,306.703,-0.7438192648914422
207,2020-09-16,AK,76.4286,314.063,-0.7566456411611683
208,2020-09-17,AK,75.5714,320.358,-0.764103284450521
209,2020-09-18,AK,78.1429,328.31199999999995,-0.7619858549184921
210,2020-09-19,AK,76.8571,337.9,-0.7725448357502219
211,2020-09-20,AK,83.5714,345.57199999999995,-0.7581650133691387
212,2020-09-21,AK,82.8571,356.894,-0.7678383497621143
213,2020-09-22,AK,84.8571,372.464,-0.7721736865844753
214,2020-09-23,AK,88.5714,392.945,-0.7745959358179898
215,2020-09-24,AK,91.8571,420.135,-0.7813628952598569
216,2020-09-25,AK,94.5714,444.626,-0.787301237444504
217,2020-09-26,AK,98.1429,459.139,-0.7862457774225234
218,2020-09-27,AK,98.4286,483.528,-0.7964366076008007
219,2020-09-28,AK,104.714,507.52099999999996,-0.7936755326380583
220,2020-09-29,AK,114.0,526.592,-0.7835136120563928
221,2020-09-30,AK,118.0,537.58,-0.7804977863759812
222,2020-10-01,AK,118.85700000000001,539.5790000000001,-0.7797227097422249
223,2020-10-02,AK,121.0,534.961,-0.7738152874695539
224,2020-10-03,AK,123.85700000000001,539.255,-0.770318309519615
225,2020-10-04,AK,128.286,540.109,-0.7624812769274351
226,2020-10-05,AK,140.0,544.408,-0.7428399288768718
227,2020-10-06,AK,143.571,549.2080000000001,-0.7385853811306463
228,2020-10-07,AK,146.0,574.839,-0.7460158409572072
229,2020-10-08,AK,145.571,619.781,-0.7651251006403874
230,2020-10-09,AK,152.143,672.508,-0.7737677470007791
231,2020-10-10,AK,165.143,737.046,-0.7759393579233861
232,2020-10-11,AK,180.71400000000003,801.6030000000001,-0.7745592269490009
233,2020-10-12,AK,180.0,865.795,-0.7920985914679571
234,2020-10-13,AK,181.28599999999997,940.2739999999999,-0.8071987527039991
235,2020-10-14,AK,186.143,982.951,-0.8106284036538952
236,2020-10-15,AK,190.71400000000003,1004.35,-0.8101120127445611
237,2020-10-16,AK,195.571,1017.71,-0.8078322901415924
238,2020-10-17,AK,192.71400000000003,1017.01,-0.8105092378639345
239,2020-10-18,AK,187.0,1014.67,-0.8157036277804607
240,2020-10-19,AK,188.857,991.428,-0.8095101207551129
241,2020-10-20,AK,199.571,964.9730000000001,-0.7931848870382902
242,2020-10-21,AK,209.429,974.807,-0.7851584980411508
243,2020-10-22,AK,219.857,998.8739999999999,-0.7798951619523584
244,2020-10-23,AK,223.71400000000003,1060.18,-0.7889848893584108
245,2020-10-24,AK,244.571,1075.7,-0.7726401413033374
246,2020-10-25,AK,288.57099999999997,1095.63,-0.7366163759663391
247,2020-10-26,AK,309.42900000000003,1150.19,-0.7309757518323059
248,2020-10-27,AK,331.85699999999997,1201.19,-0.7237264712493444
249,2020-10-28,AK,350.14300000000003,1227.31,-0.7147069607515624
250,2020-10-29,AK,366.0,1246.29,-0.7063283826396746
251,2020-10-30,AK,384.42900000000003,1235.66,-0.688887719922956
252,2020-10-31,AK,398.42900000000003,1317.53,-0.6975939826797112
253,2020-11-01,AK,374.57099999999997,1380.9,-0.7287486421898762
254,2020-11-02,AK,373.714,1420.62,-0.7369359856963861
255,2020-11-03,AK,373.0,1439.89,-0.7409524338664759
256,2020-11-04,AK,381.0,1461.19,-0.739253622047783
257,2020-11-05,AK,375.714,1471.16,-0.7446137741646048
258,2020-11-06,AK,394.286,1472.68,-0.7322663443517939
259,2020-11-07,AK,415.57099999999997,1418.79,-0.7070947779445866
260,2020-11-08,AK,438.42900000000003,1387.25,-0.6839581906649846
261,2020-11-09,AK,455.57099999999997,1369.67,-0.6673863047303366
262,2020-11-10,AK,477.714,1369.11,-0.6510769770142648
263,2020-11-11,AK,489.0,1372.44,-0.6437002710501005
264,2020-11-12,AK,513.0,1389.0,-0.6306695464362851
265,2020-11-13,AK,524.0,1411.78,-0.6288373542619955
266,2020-11-14,AK,542.714,1439.05,-0.6228664744102012
267,2020-11-15,AK,561.429,1458.93,-0.6151775616376386
268,2020-11-16,AK,577.714,1467.17,-0.6062392224486597
269,2020-11-17,AK,591.429,1489.38,-0.6029025500543851
270,2020-11-18,AK,599.714,1513.77,-0.6038275299418009
271,2020-11-19,AK,601.0,1536.61,-0.6088792862209669
272,2020-11-20,AK,583.286,1558.85,-0.6258228822529429
273,2020-11-21,AK,574.857,1588.26,-0.6380586301990858
274,2020-11-22,AK,560.714,1603.25,-0.6502641509433963
275,2020-11-23,AK,549.286,1622.26,-0.6614069261400763
276,2020-11-24,AK,542.143,1618.34,-0.6650005561254124
277,2020-11-25,AK,560.0,1592.08,-0.6482588814632431
278,2020-11-26,AK,569.0,1556.07,-0.6343352162820438
279,2020-11-27,AK,597.857,1517.0,-0.6058951878707977
280,2020-11-28,AK,594.286,1455.22,-0.5916177622627506
281,2020-11-29,AK,604.143,1406.12,-0.570347481011578
282,2020-11-30,AK,605.429,1345.62,-0.550074315185565
283,2020-12-01,AK,595.0,1285.88,-0.5372818614489688
284,2020-12-02,AK,598.857,1233.8,-0.514623926082023
285,2020-12-03,AK,628.429,1166.74,-0.46138042751598474
286,2020-12-04,AK,641.0,1087.91,-0.41079684900405367
287,2020-12-05,AK,679.857,1033.87,-0.34241539071643434
288,2020-12-06,AK,700.571,965.028,-0.27404075322166815
289,2020-12-07,AK,696.143,902.737,-0.2288529217258182
290,2020-12-08,AK,703.429,837.5360000000001,-0.16012087838612318
291,2020-12-09,AK,687.2860000000001,780.28,-0.11918029425334485
292,2020-12-10,AK,667.2860000000001,751.809,-0.11242616143195934
293,2020-12-11,AK,649.0,738.743,-0.12148067731267849
294,2020-12-12,AK,591.143,705.716,-0.16235001048580447
295,2020-12-13,AK,574.0,684.668,-0.16163746516559852
296,2020-12-14,AK,566.286,678.1619999999999,-0.1649694320825997
297,2020-12-15,AK,525.714,666.425,-0.21114303935176487
298,2020-12-16,AK,528.429,684.684,-0.2282147676884519
299,2020-12-17,AK,493.714,695.762,-0.29039815339153324
300,2020-12-18,AK,474.42900000000003,715.82,-0.33722304489955574
301,2020-12-19,AK,447.714,752.495,-0.4050272759287437
302,2020-12-20,AK,382.14300000000003,784.416,-0.5128312018112838
303,2020-12-21,AK,343.286,788.673,-0.5647296154426485
304,2020-12-22,AK,366.14300000000003,815.273,-0.5508952216006172
305,2020-12-23,AK,331.42900000000003,786.558,-0.5786337434747342
306,2020-12-24,AK,315.857,752.0060000000001,-0.5799807448344827
307,2020-12-25,AK,246.28599999999997,700.176,-0.6482512968168005
308,2020-12-26,AK,250.71400000000003,639.268,-0.6078108086123503
309,2020-12-27,AK,266.714,587.8340000000001,-0.546276669944236
310,2020-12-28,AK,263.286,558.369,-0.5284731064940926
311,2020-12-29,AK,225.71400000000003,529.035,-0.5733476991125349
312,2020-12-30,AK,229.28599999999997,519.136,-0.5583315354743267
313,2020-12-31,AK,261.714,516.372,-0.4931677162975529
314,2021-01-01,AK,261.714,522.775,-0.49937544832863084
315,2021-01-02,AK,324.57099999999997,540.812,-0.3998450478169864
316,2021-01-03,AK,324.57099999999997,544.591,-0.404009614554776
317,2021-01-04,AK,343.714,537.4,-0.3604131001116487
318,2021-01-05,AK,346.42900000000003,520.132,-0.3339594564456714
319,2021-01-06,AK,338.286,513.415,-0.3411061227272284
320,2021-01-07,AK,314.143,498.436,-0.3697425547111365
321,2021-01-08,AK,371.714,474.80400000000003,-0.21712116999856787
322,2021-01-09,AK,301.714,443.27099999999996,-0.31934640434406936
323,2021-01-10,AK,296.0,421.764,-0.29818571523411197
324,2021-01-11,AK,283.57099999999997,405.255,-0.30026526508001145
325,2021-01-12,AK,255.857,387.515,-0.3397494290543592
326,2021-01-13,AK,267.0,361.798,-0.2620191377508997
327,2021-01-14,AK,267.857,341.915,-0.216597692408932
328,2021-01-15,AK,253.143,330.166,-0.2332856805364574
329,2021-01-16,AK,234.71400000000003,321.668,-0.270322195555666
330,2021-01-17,AK,238.857,313.10400000000004,-0.2371320711329144
331,2021-01-18,AK,235.71400000000003,304.173,-0.22506599862578194
332,2021-01-19,AK,253.571,298.64,-0.1509141441200107
333,2021-01-20,AK,218.429,292.44,-0.2530809738749829
334,2021-01-21,AK,200.857,281.568,-0.2866483407205364
335,2021-01-22,AK,195.571,284.41900000000004,-0.31238419374233095
336,2021-01-23,AK,204.0,286.46,-0.2878586888221741
337,2021-01-24,AK,187.71400000000003,288.755,-0.349919481913733
338,2021-01-25,AK,178.0,291.681,-0.3897442754241791
339,2021-01-26,AK,172.28599999999997,294.272,-0.41453485210961294
340,2021-01-27,AK,174.143,302.139,-0.4236328312465455
341,2021-01-28,AK,172.71400000000003,315.384,-0.45236917535448845
342,2021-01-29,AK,161.571,298.77299999999997,-0.4592182024480123
343,2021-01-30,AK,146.429,296.199,-0.5056397894658659
344,2021-01-31,AK,141.143,287.603,-0.5092436448854846
345,2021-02-01,AK,139.286,283.673,-0.5089909861001928
346,2021-02-02,AK,142.429,281.702,-0.49439833583006154
347,2021-02-03,AK,143.571,279.531,-0.4863861253313586
348,2021-02-04,AK,137.714,277.158,-0.5031209634937472
349,2021-02-05,AK,134.857,298.60200000000003,-0.5483720805620861
350,2021-02-06,AK,115.571,289.747,-0.601131331817068
351,2021-02-07,AK,97.2857,291.378,-0.6661185813616676
352,2021-02-08,AK,146.571,285.70099999999996,-0.4869776444604674
353,2021-02-09,AK,147.714,275.311,-0.46346495417909195
354,2021-02-10,AK,147.857,265.33299999999997,-0.4427492999363064
355,2021-02-11,AK,145.714,255.767,-0.43028615888679933
356,2021-02-12,AK,143.286,241.207,-0.4059625135257268
357,2021-02-13,AK,143.286,244.215,-0.41327928259934893
358,2021-02-14,AK,143.286,242.791,-0.40983809119777914
359,2021-02-15,AK,84.0,243.563,-0.6551200305465116
360,2021-02-16,AK,132.429,249.83,-0.46992354801264863
361,2021-02-17,AK,115.429,255.892,-0.5489151673362199
362,2021-02-18,AK,125.0,261.749,-0.522443256707762
363,2021-02-19,AK,130.857,263.599,-0.5035755067356098
364,2021-02-20,AK,130.857,264.33,-0.5049483600045398
365,2021-02-21,AK,130.857,264.69599999999997,-0.5056328769607398
404,2020-03-13,AL,0.14285699999999998,895.6239999999999,-0.9998404944485632
405,2020-03-14,AL,0.857143,920.455,-0.9990687833734404
406,2020-03-15,AL,1.71429,962.076,-0.99821813453407
407,2020-03-16,AL,4.0,1001.33,-0.996005312933798
408,2020-03-17,AL,5.14286,1042.51,-0.9950668482796329
409,2020-03-18,AL,6.57143,1112.86,-0.9940950074582607
410,2020-03-19,AL,9.71429,1180.41,-0.9917704102811736
411,2020-03-20,AL,11.4286,1262.57,-0.9909481454493613
412,2020-03-21,AL,16.8571,1366.91,-0.9876677323305851
413,2020-03-22,AL,18.0,1459.23,-0.9876647272876791
414,2020-03-23,AL,19.8571,1509.69,-0.9868469023441899
415,2020-03-24,AL,25.5714,1543.67,-0.9834346719182209
416,2020-03-25,AL,33.8571,1555.13,-0.9782287654408314
417,2020-03-26,AL,62.5714,1524.05,-0.9589439979003314
418,2020-03-27,AL,72.2857,1474.78,-0.9509854351157462
419,2020-03-28,AL,81.7143,1377.56,-0.9406818577775196
420,2020-03-29,AL,95.4286,1250.65,-0.9236967976652142
421,2020-03-30,AL,98.8571,1158.44,-0.9146635993232278
422,2020-03-31,AL,109.429,1089.48,-0.8995585049748505
423,2020-04-01,AL,113.429,1021.77,-0.8889877369662449
424,2020-04-02,AL,103.85700000000001,985.6610000000001,-0.8946321301137004
425,2020-04-03,AL,120.714,955.1089999999999,-0.8736123311580145
426,2020-04-04,AL,126.286,937.1310000000001,-0.8652418925422379
427,2020-04-05,AL,141.429,937.913,-0.8492088285374016
428,2020-04-06,AL,158.429,934.0169999999999,-0.8303788903199835
429,2020-04-07,AL,162.571,923.51,-0.823964006886769
430,2020-04-08,AL,184.571,906.757,-0.7964493243504047
431,2020-04-09,AL,219.429,874.846,-0.7491798556545952
432,2020-04-10,AL,219.429,830.8480000000001,-0.7358975408257588
433,2020-04-11,AL,230.143,797.248,-0.7113282190736132
434,2020-04-12,AL,247.0,776.523,-0.6819154101037574
435,2020-04-13,AL,252.28599999999997,774.533,-0.674273400875108
436,2020-04-14,AL,251.0,774.7360000000001,-0.6760186695855105
437,2020-04-15,AL,249.143,775.27,-0.6786371199711068
438,2020-04-16,AL,225.143,795.837,-0.7170991044648589
439,2020-04-17,AL,223.143,845.066,-0.7359460681177564
440,2020-04-18,AL,209.143,908.613,-0.769821695265201
441,2020-04-19,AL,187.429,978.658,-0.8084836582340307
442,2020-04-20,AL,184.429,1032.71,-0.8214125940486681
443,2020-04-21,AL,193.571,1071.75,-0.8193879169582459
444,2020-04-22,AL,193.143,1114.52,-0.8267029752718659
445,2020-04-23,AL,204.71400000000003,1152.52,-0.8223770520251275
446,2020-04-24,AL,186.0,1180.62,-0.8424556588910911
447,2020-04-25,AL,211.71400000000003,1200.16,-0.8235951873083589
448,2020-04-26,AL,204.71400000000003,1197.58,-0.829060271547621
449,2020-04-27,AL,210.571,1183.89,-0.8221363471268446
450,2020-04-28,AL,208.0,1177.0,-0.8232795242141037
451,2020-04-29,AL,196.71400000000003,1172.36,-0.8322068306663482
452,2020-04-30,AL,177.28599999999997,1172.8,-0.8488352660300137
453,2020-05-01,AL,189.429,1171.87,-0.838353230307116
454,2020-05-02,AL,185.28599999999997,1160.63,-0.8403573921060115
455,2020-05-03,AL,207.857,1154.63,-0.8199795605518652
456,2020-05-04,AL,218.0,1180.09,-0.815268326992009
457,2020-05-05,AL,228.28599999999997,1219.5,-0.8128036080360804
458,2020-05-06,AL,248.429,1264.9,-0.8035979128784885
459,2020-05-07,AL,268.42900000000003,1310.03,-0.7950970588459806
460,2020-05-08,AL,294.714,1373.15,-0.7853737756253869
461,2020-05-09,AL,304.714,1462.79,-0.7916898529522352
462,2020-05-10,AL,293.143,1567.6,-0.8129988517478949
463,2020-05-11,AL,283.42900000000003,1661.08,-0.8293706504202085
464,2020-05-12,AL,289.286,1749.98,-0.8346918250494291
465,2020-05-13,AL,290.857,1843.57,-0.8422316483778756
466,2020-05-14,AL,295.714,1931.25,-0.8468794822006472
467,2020-05-15,AL,285.0,1995.48,-0.8571772205183715
468,2020-05-16,AL,279.42900000000003,2027.13,-0.8621553625075846
469,2020-05-17,AL,284.857,2002.91,-0.8577784323808858
470,2020-05-18,AL,296.714,1942.82,-0.8472766391122184
471,2020-05-19,AL,295.143,1864.6,-0.841712431620723
472,2020-05-20,AL,303.857,1777.81,-0.8290835353609216
473,2020-05-21,AL,307.286,1671.38,-0.8161483325156458
474,2020-05-22,AL,335.286,1575.27,-0.7871564874592927
475,2020-05-23,AL,345.0,1498.94,-0.7698373517285548
476,2020-05-24,AL,365.14300000000003,1500.1,-0.756587560829278
477,2020-05-25,AL,377.714,1587.83,-0.7621193704615734
478,2020-05-26,AL,431.42900000000003,1734.81,-0.7513105181547258
479,2020-05-27,AL,442.714,1894.98,-0.7663753707163137
480,2020-05-28,AL,455.85699999999997,2151.14,-0.788085852152812
481,2020-05-29,AL,465.714,2407.14,-0.8065280789650789
482,2020-05-30,AL,488.714,2679.53,-0.8176120439032218
483,2020-05-31,AL,510.85699999999997,2893.35,-0.8234375378022016
484,2020-06-01,AL,519.0,3033.33,-0.8289009108801219
485,2020-06-02,AL,463.714,3116.57,-0.8512101444857648
486,2020-06-03,AL,429.714,3141.75,-0.8632246359513011
487,2020-06-04,AL,394.57099999999997,3033.26,-0.869918503524261
488,2020-06-05,AL,366.286,2897.13,-0.8735693600218146
489,2020-06-06,AL,383.42900000000003,2731.8,-0.8596423603484882
490,2020-06-07,AL,371.0,2645.47,-0.8597602694417249
491,2020-06-08,AL,366.0,2601.0,-0.8592848904267589
492,2020-06-09,AL,397.14300000000003,2578.28,-0.845965915261337
493,2020-06-10,AL,448.286,2628.65,-0.8294615106613661
494,2020-06-11,AL,539.0,2725.42,-0.8022323164870002
495,2020-06-12,AL,617.571,2963.95,-0.7916391976922688
496,2020-06-13,AL,651.143,3205.27,-0.7968523712510959
